#OTUID	taxonomy	confidence
FP929059	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminiclostridium_6; s__Eubacterium_siraeum	1.0
FR749945	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Lachnoclostridium; s__Eubacterium_fissicatena	0.7142857142857143
FR798912	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Family_XI; g__Peptoniphilus; s__Candidatus_Peptoniphilus_massiliensis	1.0
GQ246169	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Actinotignum; s__Actinotignum_schaalii	0.9
GU401493	k__Bacteria; p__Firmicutes; c__Negativicutes; o__Selenomonadales; f__Veillonellaceae; g__Dialister; s__Dialister_invisus	1.0
GU591823	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Leuconostocaceae; g__Leuconostoc; s__Leuconostoc_gelidum	0.7
GU938836	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Family_XI; g__Peptoniphilus; s__Peptoniphilus_coxii	1.0
GU968166	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__Bacteroides_ovatus	1.0
GU968179	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Eggerthella; s__Eggerthella_lenta	0.7142857142857143
HE586272	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Corynebacteriales; f__Corynebacteriaceae; g__Corynebacterium_1; s__Corynebacterium_amycolatum	0.8
HF545616	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus_1; s__Ruminococcus_bicirculans	1.0
HF558387	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Family_XI; g__Ezakiella; s__Bacteroides_coagulans	1.0
HG324078	k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae; g__Fusobacterium; s__Fusobacterium_mortiferum	0.6
HG798414	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Lactococcus; s__Lactococcus_lactis	1.0
HM007565	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Roseburia	1.0
HM007586	k__Bacteria; p__Proteobacteria; c__Epsilonproteobacteria; o__Campylobacterales; f__Campylobacteraceae; g__Campylobacter; s__Campylobacter_ureolyticus	1.0
HM122052	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Morganella; s__Morganella_morganii	1.0
HM347055	k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae; g__Fusobacterium; s__Fusobacterium_nucleatum	0.8
HM626178	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__Blautia_faecis	1.0
HQ337895	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Corynebacteriales; f__Corynebacteriaceae; g__Corynebacterium_1	1.0
HQ455040	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Flavonifractor; s__Flavonifractor_plautii	1.0
HQ457025	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Faecalibacterium; s__Faecalibacterium_prausnitzii	0.6
JF313109	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Lachnoclostridium; s__Clostridium_clostridioforme	0.7
JF342693	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Corynebacteriales; f__Corynebacteriaceae; g__Corynebacterium_1; s__Corynebacterium_striatum	1.0
JF803601	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces; s__Actinomyces_odontolyticus	0.8571428571428571
JF824809	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Senegalimassilia; s__Senegalimassilia_anaerobia	1.0
JGEI01000020	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__Bacteroides_fragilis	1.0
JILU01000043	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__Staphylococcus; s__Staphylococcus_aureus	0.6
JMGV01000069	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__EscherichiaShigella; s__Escherichia_coli	0.8
JN020356	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Bifidobacterium; s__Bifidobacterium_breve	0.6
JN038565	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Parabacteroides; s__Parabacteroides_distasonis	1.0
JN713314	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Faecalibacterium	1.0
JN837493	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Collinsella; s__Enorma_massiliensis	1.0
JNHN01000179	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__Bacteroides_uniformis	1.0
JNHQ01000190	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Parabacteroides; s__Parabacteroides_distasonis	1.0
JNHU01000008	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Parabacteroides; s__Parabacteroides_distasonis	1.0
JPJG01000126	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcaceae_UCG002; s__Oscillibacter_sp	1.0
JQ780835	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Varibaculum; s__Varibaculum_cambriense	0.7
JRND01000008	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Atopobium; s__Atopobium_parvulum	1.0
JTDA01000039	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Barnesiella; s__Coprobacter_sp	1.0
JX041639	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__Bacteroides_cellulosilyticus	0.8333333333333334
JX101687	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Lachnoclostridium; s__Candidatus_Dorea_massiliensis_AP6	1.0
JX435052	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Propionibacteriales; f__Propionibacteriaceae; g__Propionibacterium; s__Propionibacterium_avidum	0.8333333333333334
JX629262	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	1.0
KC311367	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Intestinimonas; s__Intestinimonas_butyriciproducens	1.0
KC311747	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Family_XI; g__Anaerococcus	1.0
KC753457	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Leuconostocaceae; g__Leuconostoc; s__Leuconostoc_mesenteroides	0.9
KF148833	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__Streptococcus_salivarius	1.0
KF318815	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__Pseudomonas_aeruginosa	1.0
KF814111	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Eisenbergiella; s__Eisenbergiella_tayi	1.0
KJ459862	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfovibrionales; f__Desulfovibrionaceae; g__Desulfovibrio; s__Desulfovibrio_desulfuricans	1.0
KM225742	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__Streptococcus_mitis	0.8
KP091275	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__Staphylococcus	0.8
KP233308	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Collinsella; s__Collinsella_aerofaciens	1.0
L16465	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella_6; s__Prevotella_corporis	1.0
L16475	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__Prevotella_bivia	1.0
L35148	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfovibrionales; f__Desulfovibrionaceae; g__Bilophila; s__Bilophila_wadsworthia	1.0
L76601	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__Ruminococcus_obeum	1.0
L76602	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Lachnoclostridium; s__Ruminococcus_lactaris	1.0
X55404	k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae; g__Fusobacterium; s__Fusobacterium_nucleatum	1.0
X71861	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces; s__Actinomyces_neuii	1.0
X72865	k__Bacteria; p__Firmicutes; c__Negativicutes; o__Selenomonadales; f__Acidaminococcaceae; g__Phascolarctobacterium; s__Phascolarctobacterium_faecium	1.0
X78719	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces; s__Actinomyces_radingae	1.0
X82062	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Corynebacteriales; f__Corynebacteriaceae; g__Corynebacterium_1; s__Corynebacterium_jeikeium	0.6
X82500	k__Bacteria; p__Firmicutes; c__Negativicutes; o__Selenomonadales; f__Veillonellaceae; g__Dialister; s__Dialister_pneumosintes	1.0
X83951	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__Bacteroides_caccae	1.0
X83953	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__Bacteroides_stercoris	1.0
X87757	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Micrococcales; f__Dermacoccaceae; g__Dermacoccus	1.0
X95624	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__Blautia_hydrogenotrophica	1.0
Y07841	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Family_XI; g__Anaerococcus; s__Anaerococcus_octavius	1.0
Y08828	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces; s__Actinomyces_europaeus	1.0
Y18184	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Lachnoclostridium_5; s__Clostridium_indolis	0.6666666666666666
a2b1ee69da1229bc612f54e3d9121a0e	Unassigned	1.0
a3da91bcfb5a7adc63e3ebc3e137c758	Unassigned	1.0
a6a1c7e83306ed8896a470e6e25e3996	Unassigned	1.0
a754a9282eed7df16533f6afd0f0dad9	Unassigned	1.0
a7b740ef180fbd205490209058959451	Unassigned	1.0
a92cece3acd433d0c67e40aaca2522ba	Unassigned	1.0
a9b9c4ae2e99aed4212d9c0e21b9ec0a	Unassigned	1.0
aa514d28d5a77a32b45facd4da538d0d	Unassigned	1.0
af2f12c92d9f28fdfee0667e4dcb62c7	Unassigned	1.0
af529491386e460ef06661af0a8dc739	Unassigned	1.0
b1c3efc134dcc919f892205fd5b71f71	Unassigned	1.0
b1e22c2586d980d1a92d3d7d16be207e	Unassigned	1.0
b48ea6bc19a77a0772e0eb42434df686	Unassigned	1.0
b4fc20ce02d35272d592a3ac95c138a1	Unassigned	1.0
b59c7505044e70fc30c1f88c2cbc1e27	Unassigned	1.0
b5f1351f9e881974df7d8d9e429319b5	Unassigned	1.0
b6344e5cf60c7fd95bac23a029c45371	Unassigned	1.0
b662aea36d4e34f138f0217305677ccb	Unassigned	1.0
b6911f951f48599a83244fd718d5f5c2	Unassigned	1.0
b828f6637f9988ed9e3cdc4d6d98ae8a	Unassigned	1.0
ba54b0472456f7445113c368836ae425	Unassigned	1.0
bc4f3e74a3546225a2b46ad886c82f7e	Unassigned	1.0
bc98465023191c71343247dc08a728c9	Unassigned	1.0
bcdb144ff933fd4f23bea6653f6032a1	Unassigned	1.0
c1cf616a196d36c2baecd39e6ff7344d	Unassigned	1.0
c275746c06cb9980fdaf1198d4af2a4d	Unassigned	1.0
c439ee3337b23f1b79cc043d9f529b07	Unassigned	1.0
c4e52671396ce1d1833ceec9f3ef649e	Unassigned	1.0
c4ea8d77bd7e5178a6823c46e6c5ee61	Unassigned	1.0
c74fd4d06c1c4e3e53e4b2f522b20cc3	Unassigned	1.0
cd8e54cdeb54dade1ec5f01352f3dad1	Unassigned	1.0
cf25fadf91bc0c214ce16ca55bfd150f	Unassigned	1.0
d0941f7837963aa2b48177a99d587669	Unassigned	1.0
d1854fe476780f870e6285a78f289936	Unassigned	1.0
d2b5c4760253f3ce5d875eb87f518db8	Unassigned	1.0
d2e53143d487fbcce50202bc828d19b8	Unassigned	1.0
d487dead8bd4d12dce5917aeb11c0e2f	Unassigned	1.0
d4d3397e1111d26c7ebdca0a238713c2	Unassigned	1.0
d9451b6b35cedd37d4ae99f9e9f229d4	Unassigned	1.0
dd64537ec135690ca97cfa04dd63e416	Unassigned	1.0
de241b49043bbae36960ca96a693e4d4	Unassigned	1.0
de3520c1e98e0646ce43dd9c7015e591	Unassigned	1.0
de50ca2af24591de214e72ba2dbfc12e	Unassigned	1.0
e014dfa2c381e83128a8a9b3056de6b0	Unassigned	1.0
e2085c6ebc8b4eeeaed18c2b0afdb9db	Unassigned	1.0
e2c4ed6724a4996fd7b35d8ef0da2ed6	Unassigned	1.0
e64457137cd131e19e4ca8882a5ede55	Unassigned	1.0
e762b57758a6f878e983c9cdcf41acab	Unassigned	1.0
e8a8c670a996911f5258e4ed591b8276	Unassigned	1.0
ea6a566deeeb7daf328c70f3d6e6ad85	Unassigned	1.0
eadd3bca990ee37cc8db807208c047ef	Unassigned	1.0
ec697495c2451d64940291fb1a51098a	Unassigned	1.0
ecf376096abf87e5b86fb1d44e01d2dc	Unassigned	1.0
ed3864c6e7d4e92ea81c4d86a18c2ac0	Unassigned	1.0
ee69db637ec3b1cca9ed516c32f89559	Unassigned	1.0
efc5422edbcb6ab5e4cc27a31eebd30b	Unassigned	1.0
f0824c6bd2a671d413ea0bbb78d041e3	Unassigned	1.0
f3c516a5b7bea88210114185715a90d8	Unassigned	1.0
f4b151e5934f309eeb80339604109af4	Unassigned	1.0
f873f1a9d6be7c9a81ff6e4aa984f508	Unassigned	1.0
f99a2b2713f0a4855dcf72141971e906	Unassigned	1.0
facf9ca8bc6f964c03708ba1adc5a6a4	Unassigned	1.0
fb1cc27826e1d30828ef7595d0459c47	Unassigned	1.0
fbd73d09d4834be5cbbbe0d4976f6685	Unassigned	1.0
fc6d757739c340db578210c1c12b3e9e	Unassigned	1.0
fe480bc7f1b8a8cf337c1df5cf9a4aa4	Unassigned	1.0
fea0eb2bb21b779ad5bca98d673037e1	Unassigned	1.0
ff8d87bd40f00d0e4a3c32050410a587	Unassigned	1.0
